Module#name from: XPath::HTML returned name(.). Fix your lib to follow normal ruby semantics!
{Module,Class}#name should return resolvable constant name as String or nil
Module#name from: XPath returned name(.). Fix your lib to follow normal ruby semantics!
{Module,Class}#name should return resolvable constant name as String or nil
#<UnboundMethod: TodoItem#belongs_to_counter_cache_after_update> is dynamically defined in a closure, unable to emit subject
#<UnboundMethod: TodoList#belongs_to_counter_cache_after_update> is dynamically defined in a closure, unable to emit subject
Mutant configuration:
Matcher:         #<Mutant::Matcher::Config match_expressions: [TodoItem,TodoList,User,TodoItemsController,TodoListsController,StaticPagesController,ApplicationController]>
Integration:     Mutant::Integration::Rspec
Expect Coverage: 100.00%
Jobs:            8
Includes:        []
Requires:        ["./config/environment"]
(00/1354) 100% - killtime: 0.00s runtime: 0.00s overhead: 0.00s
(16/1354) 100% - killtime: 5.12s runtime: 1.02s overhead: -4.10s
(32/1354) 100% - killtime: 9.81s runtime: 2.03s overhead: -7.78s
Your tests do not pass initially or you found a bug in mutant / unparser.
Subject AST:
s(:def, :authorize_ownership_of_list!,
  s(:args),
  s(:begin,
    s(:ivasgn, :@todo_list,
      s(:send,
        s(:send,
          s(:send, nil, :current_user), :todo_lists), :find_by_id,
        s(:send,
          s(:send, nil, :params), :[],
          s(:sym, :todo_list_id)))),
    s(:if,
      s(:or,
        s(:send,
          s(:ivar, :@todo_list), :nil?),
        s(:send,
          s(:send, nil, :current_user), :!=,
          s(:send,
            s(:ivar, :@todo_list), :user))),
      s(:begin,
        s(:send,
          s(:send, nil, :flash), :[]=,
          s(:sym, :alert),
          s(:str, "You are not the owner of that list or the list does not exist.")),
        s(:send, nil, :redirect_to,
          s(:send, nil, :root_path))), nil)))
Unparsed Source:
def authorize_ownership_of_list!
  @todo_list = current_user.todo_lists.find_by_id(params[:todo_list_id])
  if (@todo_list.nil? || (current_user != @todo_list.user))
    flash[:alert] = "You are not the owner of that list or the list does not exist."
    redirect_to(root_path)
  end
end
Test Result:
- 18 @ runtime: 0.312118
  - rspec:2:./spec/controllers/todo_items_controller_spec.rb:26/TodoItemsController POST #create when the user owns the list with valid params renders the parent todo list with success message
  - rspec:3:./spec/controllers/todo_items_controller_spec.rb:36/TodoItemsController POST #create when the user owns the list with valid params accepts an optional due_at
  - rspec:4:./spec/controllers/todo_items_controller_spec.rb:50/TodoItemsController POST #create when the user owns the list with invalid params renders the parent todo list with errors
  - rspec:5:./spec/controllers/todo_items_controller_spec.rb:63/TodoItemsController POST #create when the user does not own the list does nothing and returns an error
  - rspec:6:./spec/controllers/todo_items_controller_spec.rb:76/TodoItemsController POST #create when the user is not signed in does nothing and returns an error
  - rspec:7:./spec/controllers/todo_items_controller_spec.rb:93/TodoItemsController DELETE #destroy when the user owns the containing list destroys the item and flashes success
  - rspec:8:./spec/controllers/todo_items_controller_spec.rb:105/TodoItemsController DELETE #destroy when the user does not own the containing list does nothing and returns an error
  - rspec:9:./spec/controllers/todo_items_controller_spec.rb:117/TodoItemsController DELETE #destroy when the user is not logged in does nothing and returns an error
  - rspec:10:./spec/controllers/todo_items_controller_spec.rb:138/TodoItemsController PUT #update when the user owns the item with valid params updates the todo item
  - rspec:11:./spec/controllers/todo_items_controller_spec.rb:150/TodoItemsController PUT #update when the user owns the item with invalid params returns and error
  - rspec:12:./spec/controllers/todo_items_controller_spec.rb:162/TodoItemsController PUT #update when the user does not own the containing list does not update the item
  - rspec:13:./spec/controllers/todo_items_controller_spec.rb:175/TodoItemsController PUT #update when the user is not logged in does not update the item
  - rspec:14:./spec/controllers/todo_items_controller_spec.rb:192/TodoItemsController PUT #complete when the user owns the containing list marks the item as complete
  - rspec:15:./spec/controllers/todo_items_controller_spec.rb:203/TodoItemsController PUT #complete when the user does not own the containing list does not mark the item as complete
  - rspec:16:./spec/controllers/todo_items_controller_spec.rb:215/TodoItemsController PUT #complete when the user is not logged in does not mark the item as complete
  - rspec:17:./spec/controllers/todo_items_controller_spec.rb:231/TodoItemsController PUT #uncomplete when the user owns the containing list unmarks the item as complete
  - rspec:18:./spec/controllers/todo_items_controller_spec.rb:242/TodoItemsController PUT #uncomplete when the user does not own the containing list does not unmark the item as complete
  - rspec:19:./spec/controllers/todo_items_controller_spec.rb:254/TodoItemsController PUT #uncomplete when the user is not logged in does not unmark the item as complete
Test Output:

Randomized with seed 9862
FFFFFFFFFFFFFFFFFF
An error occurred in an `after(:context)` hook.
  NoMethodError: undefined method `destroy' for nil:NilClass
  occurred at /Users/cbeynon/Code/todos/spec/controllers/todo_items_controller_spec.rb:10:in `block (2 levels) in <top (required)>'



Failures:

  1) TodoItemsController POST #create when the user owns the list with valid params renders the parent todo list with success message
     Failure/Error: @owner = create(:user)

     ActiveRecord::RecordInvalid:
       Validation failed: Email has already been taken
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
     # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'

  2) TodoItemsController POST #create when the user owns the list with valid params accepts an optional due_at
     Failure/Error: @owner = create(:user)

     ActiveRecord::RecordInvalid:
       Validation failed: Email has already been taken
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
     # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'

  3) TodoItemsController POST #create when the user owns the list with invalid params renders the parent todo list with errors
     Failure/Error: @owner = create(:user)

     ActiveRecord::RecordInvalid:
       Validation failed: Email has already been taken
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
     # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'

  4) TodoItemsController POST #create when the user does not own the list does nothing and returns an error
     Failure/Error: @owner = create(:user)

     ActiveRecord::RecordInvalid:
       Validation failed: Email has already been taken
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
     # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'

  5) TodoItemsController POST #create when the user is not signed in does nothing and returns an error
     Failure/Error: @owner = create(:user)

     ActiveRecord::RecordInvalid:
       Validation failed: Email has already been taken
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
